355;362;02.12.2020 01:00:10,746;prohibited item | explosive detected at position 0:3170
355;363;02.12.2020 01:00:10,746;clean
356;364;02.12.2020 01:00:10,747;clean
357;365;02.12.2020 01:00:10,748;clean
358;366;02.12.2020 01:00:10,751;clean
359;367;02.12.2020 01:00:10,752;clean
360;368;02.12.2020 01:00:10,753;clean
361;369;02.12.2020 01:00:10,755;clean
362;370;02.12.2020 01:00:10,756;clean
363;371;02.12.2020 01:00:10,757;clean
364;372;02.12.2020 01:00:10,758;clean
365;373;02.12.2020 01:00:10,759;clean
366;374;02.12.2020 01:00:10,761;clean
367;375;02.12.2020 01:00:10,762;clean
368;376;02.12.2020 01:00:10,763;clean
369;377;02.12.2020 01:00:10,765;clean
370;378;02.12.2020 01:00:10,766;clean
371;379;02.12.2020 01:00:10,767;clean
372;380;02.12.2020 01:00:10,768;clean
373;381;02.12.2020 01:00:10,770;clean
374;382;02.12.2020 01:00:10,771;clean
375;383;02.12.2020 01:00:10,773;clean
376;384;02.12.2020 01:00:10,774;clean
377;385;02.12.2020 01:00:10,775;clean
378;386;02.12.2020 01:00:10,776;clean
379;387;02.12.2020 01:00:10,777;clean
380;388;02.12.2020 01:00:10,779;clean
381;389;02.12.2020 01:00:10,780;clean
382;390;02.12.2020 01:00:10,781;clean
383;391;02.12.2020 01:00:10,783;clean
384;392;02.12.2020 01:00:10,784;clean
385;393;02.12.2020 01:00:10,785;clean
386;394;02.12.2020 01:00:10,787;clean
387;395;02.12.2020 01:00:10,788;clean
388;396;02.12.2020 01:00:10,790;clean
389;397;02.12.2020 01:00:10,791;clean
390;398;02.12.2020 01:00:10,792;clean
391;399;02.12.2020 01:00:10,794;clean
392;400;02.12.2020 01:00:10,795;clean
393;401;02.12.2020 01:00:10,796;clean
394;402;02.12.2020 01:00:10,797;clean
395;403;02.12.2020 01:00:10,798;clean
396;404;02.12.2020 01:00:10,801;clean
397;405;02.12.2020 01:00:10,801;clean
398;406;02.12.2020 01:00:10,802;clean
399;407;02.12.2020 01:00:10,804;clean
400;408;02.12.2020 01:00:10,805;clean
